run_id,cell_id,indicator,n_samples,slope,slope_ci_lo,slope_ci_hi,mk_z,mk_p_value,lag1_rho,q_value,bh_reject,significant
wosar2026_e2_r03,e2,gpu.mem_util_percent,2101,0.0,0.0,0.0,-2.93267,0.00336057,0.0411575,0.016586039032258065,True,False
wosar2026_e2_r03,e2,gpu.power_draw_w,2101,-0.00847723,-0.022314,0.00539761,-1.4189,0.155927,0.0685893,0.311854,False,False
wosar2026_e2_r03,e2,gpu.sm_clock_mhz,2101,0.0,0.0,0.0,0.481932,0.629854,0.0262366,0.8922931666666668,False,False
wosar2026_e2_r03,e2,gpu.temperature_c,2101,0.0,0.0,0.0,-0.497216,0.619037,0.511044,0.8831017342657342,False,False
wosar2026_e2_r03,e2,gpu.vram_used_bytes,2101,0.0,0.0,0.0,1.73352,0.0830041,0.988485,0.2037604015936255,False,False
wosar2026_e2_r03,e2,proc.cpu_percent,2101,0.00920245,0.0,0.0198675,2.05061,0.0403049,0.129893,0.12780621139896373,False,False
wosar2026_e2_r03,e2,proc.involuntary_ctx_switches_rate,2101,0.0,0.0,0.0,-1.43003,0.152709,0.0524002,0.30844194059405944,False,False
wosar2026_e2_r03,e2,proc.io_read_bytes_rate,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e2_r03,e2,proc.io_read_count_rate,2101,-0.0119609,-0.0208744,-5.48702e-05,-4.52959,5.90974e-06,0.133938,6.458501571428571e-05,True,True
wosar2026_e2_r03,e2,proc.io_write_bytes_rate,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e2_r03,e2,proc.io_write_count_rate,2101,-0.011873,-0.0207844,-4.90289e-05,-3.90656,9.36206e-05,0.135443,0.00067406832,True,True
wosar2026_e2_r03,e2,proc.num_fds,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e2_r03,e2,proc.num_threads,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e2_r03,e2,proc.pss_bytes,2101,64507.9,37351.2,83858.2,5.44687,5.12651e-08,0.988877,1.0315686545454545e-06,True,True
wosar2026_e2_r03,e2,proc.rss_bytes,2101,68452.7,38046.5,88774.5,5.73044,1.00171e-08,0.989244,2.786575090909091e-07,True,True
wosar2026_e2_r03,e2,proc.uss_bytes,2101,60004.7,35108.6,78882.7,5.16618,2.38929e-07,0.988526,4.061793e-06,True,True
wosar2026_e2_r03,e2,proc.vms_bytes,2101,35246.3,0.0,59185.9,2.6692,0.00760327,0.99,0.03300142723404255,True,False
wosar2026_e2_r03,e2,proc.voluntary_ctx_switches_rate,2101,2.90353e-07,-5.10779e-06,1.05983e-05,0.236601,0.812966,0.0607951,1.0,False,False
wosar2026_e2_r03,e2,system.cpu_percent_total,2101,0.00350058,0.0,0.0060241,2.69893,0.00695618,0.112661,0.030849146086956523,True,False
wosar2026_e2_r03,e2,system.fd_allocated,2101,0.222222,-0.516746,0.954712,1.14416,0.252558,0.755894,0.46138954029850743,False,False
wosar2026_e2_r03,e2,system.load_avg_1m,2101,0.000959505,-0.0137338,0.0157149,0.155962,0.876063,0.524451,1.0,False,False
wosar2026_e2_r03,e2,system.mem_used_bytes,2101,14738500.0,14391600.0,15083900.0,4.51794,6.24455e-06,0.571851,6.589076896551725e-05,True,True
wosar2026_e2_r03,e2,system.swap_used_bytes,2101,334797.0,207708.0,419674.0,3.9853,6.73954e-05,0.981102,0.00051557481,True,True
wosar2026_e3_r01,e3,client.drop_rate,2101,0.0,0.0,0.0,-0.442408,0.658194,0.291487,0.9196683287671231,False,False
wosar2026_e3_r01,e3,client.e2e_p50,2093,-0.173734,-1.35481,1.01843,-0.665972,0.505429,0.91535,0.7752444812030075,False,False
wosar2026_e3_r01,e3,client.e2e_p95,2093,-0.179781,-1.37837,1.01798,-0.709706,0.477887,0.915654,0.746088887755102,False,False
wosar2026_e3_r01,e3,client.e2e_p99,2093,-0.175998,-1.36252,1.01088,-0.681457,0.495582,0.913974,0.76783801511335,False,False
wosar2026_e3_r01,e3,client.tokens_per_sec,2093,0.00312581,-0.0734633,0.0791557,0.0972853,0.9225,0.0,1.0,False,False
wosar2026_e3_r01,e3,client.ttft_p50,2091,-0.152417,-1.29753,0.996746,-0.628896,0.529417,0.911019,0.7980374482758622,False,False
wosar2026_e3_r01,e3,client.ttft_p99,2091,-0.167565,-1.31027,0.976134,-0.677496,0.498091,0.908399,0.76783801511335,False,False
wosar2026_e3_r01,e3,gpu.ecc_db_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3_r01,e3,gpu.ecc_sb_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3_r01,e3,gpu.gpu_util_percent,2101,0.0,0.0,0.0,-3.07213,0.00212537,0.0766445,0.011310664695652175,True,False
wosar2026_e3_r01,e3,gpu.mem_clock_mhz,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3_r01,e3,gpu.mem_util_percent,2101,0.0,0.0,0.0,-1.88029,0.060068,0.0653597,0.17003120547945205,False,False
wosar2026_e3_r01,e3,gpu.power_draw_w,2101,-0.0569899,-0.0715456,-0.0426603,-8.0542,8.88178e-16,0.130064,7.765213371428572e-14,True,True
wosar2026_e3_r01,e3,gpu.sm_clock_mhz,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3_r01,e3,gpu.temperature_c,2101,-0.0373832,-0.0434153,0.0,-3.17173,0.00151536,0.738168,0.008207082477876106,True,False
wosar2026_e3_r01,e3,gpu.vram_used_bytes,2101,0.0,0.0,0.0,1.73741,0.0823149,0.974318,0.2037604015936255,False,False
wosar2026_e3_r01,e3,proc.cpu_percent,2101,0.0,0.0,0.0,2.63881,0.00831977,0.0646197,0.035359022500000004,True,False
wosar2026_e3_r01,e3,proc.involuntary_ctx_switches_rate,2101,0.0,0.0,0.0,-1.54154,0.123185,0.0574602,0.2599628275862069,False,False
wosar2026_e3_r01,e3,proc.io_read_bytes_rate,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3_r01,e3,proc.io_read_count_rate,2101,-2.72241e-06,-0.0095256,0.00862141,-0.119706,0.904716,0.038278,1.0,False,False
wosar2026_e3_r01,e3,proc.io_write_bytes_rate,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3_r01,e3,proc.io_write_count_rate,2101,-0.00522852,-0.031472,0.0186312,-0.594312,0.552303,0.0414255,0.8204112524271845,False,False
wosar2026_e3_r01,e3,proc.num_fds,2101,0.0,-0.0368098,0.0,-0.929358,0.352703,0.83847,0.6063321235955056,False,False
wosar2026_e3_r01,e3,proc.num_threads,2101,0.0,0.0,0.0,-0.856545,0.391697,0.0403359,0.6585674835164835,False,False
wosar2026_e3_r01,e3,proc.pss_bytes,2101,10977.8,4931.64,19830.0,3.46372,0.000532765,0.981634,0.0031679199611650485,True,True
wosar2026_e3_r01,e3,proc.rss_bytes,2101,10976.9,4874.15,20107.6,3.46424,0.000531727,0.981894,0.0031679199611650485,True,True
wosar2026_e3_r01,e3,proc.uss_bytes,2101,10977.4,4972.02,19530.6,3.46352,0.000533163,0.981378,0.0031679199611650485,True,True
wosar2026_e3_r01,e3,proc.vms_bytes,2101,0.0,0.0,0.0,1.66228,0.0964575,0.974174,0.22276222641509433,False,False
wosar2026_e3_r01,e3,proc.voluntary_ctx_switches_rate,2101,0.0503013,0.0161445,0.0847864,2.76426,0.0057052,0.0399281,0.0262524992481203,True,True
wosar2026_e3_r01,e3,system.cpu_percent_total,2101,0.00258398,0.0,0.00509338,2.80952,0.00496158,0.100912,0.02300368909090909,True,False
wosar2026_e3_r01,e3,system.fd_allocated,2101,-0.537572,-1.15008,0.0724638,-1.5599,0.118784,0.696371,0.2550730105263158,False,False
wosar2026_e3_r01,e3,system.load_avg_1m,2101,-0.00791114,-0.0221201,0.00637775,-1.76233,0.0780141,0.511794,0.2037604015936255,False,False
wosar2026_e3_r01,e3,system.mem_used_bytes,2101,41482600.0,26562500.0,52972100.0,4.65312,3.26943e-06,0.99,4.227945795918367e-05,True,True
wosar2026_e3_r01,e3,system.swap_used_bytes,2101,46811.4,0.0,3911120.0,2.53988,0.011089,0.99,0.04437317922077922,True,False
wosar2026_e3_r02,e3,client.drop_rate,2101,0.0,0.0,0.0,-1.56464,0.117667,0.328601,0.2550730105263158,False,False
wosar2026_e3_r02,e3,client.e2e_p50,2095,-0.165121,-1.32078,0.999453,-0.908602,0.36356,0.91645,0.6232457142857143,False,False
wosar2026_e3_r02,e3,client.e2e_p95,2095,-0.146471,-1.31064,1.0264,-0.806294,0.420074,0.916906,0.685560768,False,False
wosar2026_e3_r02,e3,client.e2e_p99,2095,-0.142347,-1.2977,1.01841,-0.776886,0.437226,0.915435,0.7060219313984168,False,False
wosar2026_e3_r02,e3,client.tokens_per_sec,2095,0.0117832,-0.0614035,0.0845649,0.515306,0.60634,0.00376446,0.8751888679245283,False,False
wosar2026_e3_r02,e3,client.ttft_p50,2092,-0.154703,-1.28162,0.981667,-0.810444,0.417685,0.912958,0.685560768,False,False
wosar2026_e3_r02,e3,client.ttft_p99,2092,-0.14475,-1.2629,0.982744,-0.71593,0.474034,0.911476,0.7441857230769231,False,False
wosar2026_e3_r02,e3,gpu.ecc_db_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3_r02,e3,gpu.ecc_sb_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3_r02,e3,gpu.gpu_util_percent,2101,0.0,0.0,0.0,-2.12077,0.0339414,0.0612545,0.1123770193548387,False,False
wosar2026_e3_r02,e3,gpu.mem_clock_mhz,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3_r02,e3,gpu.mem_util_percent,2101,0.0,0.0,0.0,-2.08251,0.0372955,0.0732275,0.12140875531914894,False,False
wosar2026_e3_r02,e3,gpu.power_draw_w,2101,-0.0048764,-0.0185325,0.00888649,-0.682767,0.494754,0.0913649,0.76783801511335,False,False
wosar2026_e3_r02,e3,gpu.sm_clock_mhz,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3_r02,e3,gpu.temperature_c,2101,0.0,0.0,0.0,0.356639,0.721362,0.359717,0.9848916,False,False
wosar2026_e3_r02,e3,gpu.vram_used_bytes,2101,49972100.0,0.0,72373400.0,4.99993,5.73517e-07,0.99,8.7748101e-06,True,False
wosar2026_e3_r02,e3,proc.cpu_percent,2101,0.0,0.0,0.0,2.33775,0.0194004,0.193727,0.06784597028571429,True,False
wosar2026_e3_r02,e3,proc.involuntary_ctx_switches_rate,2101,0.0,0.0,0.0,1.55666,0.119551,0.756916,0.25582241958041957,False,False
wosar2026_e3_r02,e3,proc.io_read_bytes_rate,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3_r02,e3,proc.io_read_count_rate,2101,7.38046e-06,-0.00810616,0.010602,0.187057,0.851616,0.0453412,1.0,False,False
wosar2026_e3_r02,e3,proc.io_write_bytes_rate,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3_r02,e3,proc.io_write_count_rate,2101,0.00904336,-0.0162214,0.0360308,0.729173,0.465896,0.0462484,0.7386744870466322,False,False
wosar2026_e3_r02,e3,proc.num_fds,2101,0.0,-0.0596125,0.0,-1.67729,0.0934853,0.838962,0.2167159227272727,False,False
wosar2026_e3_r02,e3,proc.num_threads,2101,0.0,0.0,0.0,1.42652,0.153718,0.037898,0.3094586052631579,False,False
wosar2026_e3_r02,e3,proc.pss_bytes,2101,31082.6,21389.4,88010.5,5.43233,5.56238e-08,0.99,1.0315686545454545e-06,True,True
wosar2026_e3_r02,e3,proc.rss_bytes,2101,31080.2,21392.6,88027.3,5.4333,5.53215e-08,0.99,1.0315686545454545e-06,True,True
wosar2026_e3_r02,e3,proc.uss_bytes,2101,31082.0,21388.3,87944.2,5.43251,5.55677e-08,0.99,1.0315686545454545e-06,True,True
wosar2026_e3_r02,e3,proc.vms_bytes,2101,52167200.0,20862.5,77341300.0,5.37355,7.71995e-08,0.99,1.389591e-06,True,True
wosar2026_e3_r02,e3,proc.voluntary_ctx_switches_rate,2101,0.0623067,0.0233699,0.101794,3.54007,0.000400027,0.0504833,0.0024981277959183674,True,True
wosar2026_e3_r02,e3,system.cpu_percent_total,2101,0.00562852,0.0,0.00985545,4.65162,3.29342e-06,0.537479,4.227945795918367e-05,True,False
wosar2026_e3_r02,e3,system.fd_allocated,2101,-0.117371,-0.757363,0.520548,-0.405392,0.685189,0.728255,0.9423273438202249,False,False
wosar2026_e3_r02,e3,system.load_avg_1m,2101,0.00860602,-0.0163267,0.0335693,1.56226,0.118226,0.790706,0.2550730105263158,False,False
wosar2026_e3_r02,e3,system.mem_used_bytes,2101,14058800.0,11429200.0,16654700.0,4.39907,1.08716e-05,0.97473,0.00010236029538461538,True,True
wosar2026_e3_r02,e3,system.swap_used_bytes,2101,16024.7,-71183.4,117544.0,0.829794,0.406655,0.99,0.670816334231806,False,False
wosar2026_e3_r03,e3,client.drop_rate,2101,0.0,0.0,0.0,1.59152,0.111493,0.35966,0.24369184285714285,False,False
wosar2026_e3_r03,e3,client.e2e_p50,2095,0.831735,-0.611102,2.24584,4.28298,1.84411e-05,0.936032,0.00016356453913043476,True,False
wosar2026_e3_r03,e3,client.e2e_p95,2095,0.851896,-0.602397,2.27138,4.40864,1.04022e-05,0.936572,0.00010104994285714285,True,False
wosar2026_e3_r03,e3,client.e2e_p99,2095,0.853138,-0.589771,2.26046,4.29902,1.71552e-05,0.935464,0.00015670122985074627,True,False
wosar2026_e3_r03,e3,client.tokens_per_sec,2095,0.00148588,-0.071535,0.0756303,0.0458232,0.963451,0.0,1.0,False,False
wosar2026_e3_r03,e3,client.ttft_p50,2089,0.827658,-0.595708,2.22323,3.46667,0.000526939,0.93462,0.0031679199611650485,True,False
wosar2026_e3_r03,e3,client.ttft_p99,2089,0.861506,-0.522131,2.21246,4.25187,2.11997e-05,0.931038,0.00018534594857142858,True,False
wosar2026_e3_r03,e3,gpu.ecc_db_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3_r03,e3,gpu.ecc_sb_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3_r03,e3,gpu.gpu_util_percent,2101,0.0,0.0,0.0,-2.67004,0.00758432,0.115355,0.03300142723404255,True,False
wosar2026_e3_r03,e3,gpu.mem_clock_mhz,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3_r03,e3,gpu.mem_util_percent,2101,0.0,0.0,0.0,-3.44196,0.000577514,0.0807812,0.003398447769230769,True,False
wosar2026_e3_r03,e3,gpu.power_draw_w,2101,-0.0118176,-0.0261006,0.00239617,-1.69888,0.0893414,0.0989486,0.21125271196911197,False,False
wosar2026_e3_r03,e3,gpu.sm_clock_mhz,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3_r03,e3,gpu.temperature_c,2101,0.0,0.0,0.0,-0.490552,0.623744,0.494182,0.8877472744186046,False,False
wosar2026_e3_r03,e3,gpu.vram_used_bytes,2101,0.0,0.0,0.0,1.77949,0.0751591,0.988081,0.20263158237885462,False,False
wosar2026_e3_r03,e3,proc.cpu_percent,2101,0.0,0.0,0.0,2.94833,0.00319492,0.0942599,0.016026975737704917,True,False
wosar2026_e3_r03,e3,proc.involuntary_ctx_switches_rate,2101,0.0,0.0,0.0,-1.32763,0.1843,0.152307,0.35693544303797464,False,False
wosar2026_e3_r03,e3,proc.io_read_bytes_rate,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3_r03,e3,proc.io_read_count_rate,2101,-1.36389e-05,-0.0108619,0.00740536,-0.511686,0.608871,0.0706123,0.8767742400000001,False,False
wosar2026_e3_r03,e3,proc.io_write_bytes_rate,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3_r03,e3,proc.io_write_count_rate,2101,0.0117582,-0.0124153,0.0373318,1.42392,0.154468,0.0652367,0.3099489049180328,False,False
wosar2026_e3_r03,e3,proc.num_fds,2101,0.0,-0.0249377,0.0940439,1.49246,0.13558,0.914931,0.2793585551839465,False,False
wosar2026_e3_r03,e3,proc.num_threads,2101,0.0,0.0,0.0,1.35065,0.176807,0.0923148,0.34792888745980705,False,False
wosar2026_e3_r03,e3,proc.pss_bytes,2101,30093.1,17090.8,56062.0,5.51987,3.39248e-08,0.99,7.287400551724138e-07,True,True
wosar2026_e3_r03,e3,proc.rss_bytes,2101,30093.1,17090.8,56179.4,5.51675,3.45318e-08,0.99,7.287400551724138e-07,True,True
wosar2026_e3_r03,e3,proc.uss_bytes,2101,30093.1,17089.3,55935.7,5.51972,3.39548e-08,0.99,7.287400551724138e-07,True,True
wosar2026_e3_r03,e3,proc.vms_bytes,2101,12538.8,2745.92,19740.5,4.68313,2.82527e-06,0.98794,3.9296937272727276e-05,True,True
wosar2026_e3_r03,e3,proc.voluntary_ctx_switches_rate,2101,0.164676,0.124582,0.204612,6.83349,8.28715e-12,0.0966741,5.0717358e-10,True,True
wosar2026_e3_r03,e3,system.cpu_percent_total,2101,0.00342466,0.0,0.00595829,2.88651,0.00389546,0.110872,0.018920805714285716,True,False
wosar2026_e3_r03,e3,system.fd_allocated,2101,0.222956,-0.53066,0.976492,1.15231,0.249194,0.768414,0.45660697005988027,False,False
wosar2026_e3_r03,e3,system.load_avg_1m,2101,4.31102e-05,-0.0145937,0.0147634,0.00666304,0.994684,0.523924,1.0,False,False
wosar2026_e3_r03,e3,system.mem_used_bytes,2101,14754000.0,12408300.0,16705200.0,4.50834,6.53377e-06,0.977324,6.6644454e-05,True,True
wosar2026_e3_r03,e3,system.swap_used_bytes,2101,333393.0,74342.4,452535.0,3.95916,7.5214e-05,0.99,0.0005613532682926829,True,True
wosar2026_e3b_r01,e3b,client.drop_rate,1993,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3b_r01,e3b,client.e2e_p50,1970,-0.0120265,-0.0345493,0.0104495,-1.15676,0.247371,0.184847,0.45462778378378377,False,False
wosar2026_e3b_r01,e3b,client.e2e_p95,1970,-0.0200952,-0.0607871,0.0204219,-1.28236,0.199718,0.221376,0.381960675,False,False
wosar2026_e3b_r01,e3b,client.e2e_p99,1970,-0.020415,-0.062595,0.0217175,-1.22564,0.220333,0.218527,0.4123663486238532,False,False
wosar2026_e3b_r01,e3b,client.tokens_per_sec,1970,-0.0144836,-0.0542399,0.0251375,-0.726203,0.467715,0.0133525,0.7396423255813953,False,False
wosar2026_e3b_r01,e3b,client.ttft_p50,1828,-0.000683186,-0.00146618,6.68654e-05,-2.11825,0.0341538,0.169449,0.1123770193548387,False,False
wosar2026_e3b_r01,e3b,client.ttft_p99,1828,-0.0012721,-0.00296996,0.00030242,-2.64946,0.00806208,0.184219,0.03450344727272727,True,False
wosar2026_e3b_r01,e3b,gpu.ecc_db_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3b_r01,e3b,gpu.ecc_sb_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3b_r01,e3b,gpu.gpu_util_percent,2101,0.0,0.0,0.0,-0.715604,0.474236,0.108773,0.7441857230769231,False,False
wosar2026_e3b_r01,e3b,gpu.mem_clock_mhz,2101,0.0,0.0,0.0,-1.73458,0.0828146,0.958328,0.2037604015936255,False,False
wosar2026_e3b_r01,e3b,gpu.mem_util_percent,2101,0.0,0.0,0.0,-0.771107,0.440644,0.110399,0.7096687578947368,False,False
wosar2026_e3b_r01,e3b,gpu.power_draw_w,2101,-0.0033638,-0.017897,0.00963255,-0.468797,0.639215,0.152221,0.9013815207373271,False,False
wosar2026_e3b_r01,e3b,gpu.sm_clock_mhz,2101,0.0,0.0,0.0,-1.73458,0.0828146,0.958328,0.2037604015936255,False,False
wosar2026_e3b_r01,e3b,gpu.temperature_c,2101,0.0,0.0,0.0,-0.465613,0.641492,0.473039,0.9025128827586206,False,False
wosar2026_e3b_r01,e3b,gpu.vram_used_bytes,2101,0.0,0.0,0.0,1.39645,0.16258,0.958572,0.3230485714285714,False,False
wosar2026_e3b_r01,e3b,proc.cpu_percent,2078,0.0,0.0,0.0,-0.619288,0.535727,0.124892,0.8005975024390244,False,False
wosar2026_e3b_r01,e3b,proc.involuntary_ctx_switches_rate,2078,0.0,0.0,0.0,2.23726,0.0252691,0.0,0.08639491173184356,True,False
wosar2026_e3b_r01,e3b,proc.io_read_bytes_rate,2078,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3b_r01,e3b,proc.io_read_count_rate,2078,0.0,0.0,0.0,-0.453511,0.650181,0.137269,0.9105509656750572,False,False
wosar2026_e3b_r01,e3b,proc.io_write_bytes_rate,2078,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3b_r01,e3b,proc.io_write_count_rate,2078,0.0,0.0,0.0,-0.756165,0.44955,0.133445,0.7183409921671018,False,False
wosar2026_e3b_r01,e3b,proc.num_fds,2078,0.0,0.0,0.0,-0.284447,0.776068,0.178245,1.0,False,False
wosar2026_e3b_r01,e3b,proc.num_threads,2078,0.0,0.0,0.0,-0.633404,0.52647,0.117247,0.7975238613861386,False,False
wosar2026_e3b_r01,e3b,proc.pss_bytes,2078,38056.1,15676.5,133913.0,3.88433,0.000102614,0.989485,0.0007056153707865169,True,True
wosar2026_e3b_r01,e3b,proc.rss_bytes,2078,38049.1,15630.5,135644.0,3.88517,0.000102258,0.989561,0.0007056153707865169,True,True
wosar2026_e3b_r01,e3b,proc.uss_bytes,2078,38049.1,15722.8,132198.0,3.88439,0.000102588,0.989408,0.0007056153707865169,True,True
wosar2026_e3b_r01,e3b,proc.vms_bytes,2078,0.0,0.0,16855.6,1.90722,0.0564915,0.99,0.16231360563380282,False,False
wosar2026_e3b_r01,e3b,proc.voluntary_ctx_switches_rate,2078,-1.82228e-07,-1.6646e-06,1.11582e-06,-0.422541,0.67263,0.139998,0.929628,False,False
wosar2026_e3b_r01,e3b,system.cpu_percent_total,2101,0.0,-0.00354191,0.0046332,0.526022,0.598873,0.830331,0.8685077630331753,False,False
wosar2026_e3b_r01,e3b,system.fd_allocated,2101,-0.548896,-1.37795,0.278422,-2.31819,0.0204392,0.940455,0.07107267272727273,True,False
wosar2026_e3b_r01,e3b,system.load_avg_1m,2101,-0.000120937,-0.00688384,0.00651259,-0.109636,0.912698,0.918102,1.0,False,False
wosar2026_e3b_r01,e3b,system.mem_used_bytes,2101,3169860.0,2603060.0,3711630.0,9.4716,0.0,0.962539,0.0,True,True
wosar2026_e3b_r01,e3b,system.swap_used_bytes,2101,384898.0,-6687.35,643688.0,1.50111,0.133327,0.99,0.27659703050847456,False,False
wosar2026_e3b_r02,e3b,client.drop_rate,1983,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3b_r02,e3b,client.e2e_p50,1920,-0.000708834,-0.0242788,0.0228871,-0.085315,0.932011,0.121346,1.0,False,False
wosar2026_e3b_r02,e3b,client.e2e_p95,1920,-0.0218294,-0.0620398,0.0179537,-1.47021,0.141506,0.15923,0.28771319601328904,False,False
wosar2026_e3b_r02,e3b,client.e2e_p99,1920,-0.0233616,-0.0650242,0.017676,-1.58832,0.112215,0.156534,0.2443970818505338,False,False
wosar2026_e3b_r02,e3b,client.tokens_per_sec,1920,-0.0327154,-0.0735123,0.00722022,-1.96738,0.04914,0.0,0.14814620689655175,False,False
wosar2026_e3b_r02,e3b,client.ttft_p50,1755,0.000229201,-0.000616319,0.00110884,0.721269,0.470744,0.155705,0.7425137319587629,False,False
wosar2026_e3b_r02,e3b,client.ttft_p99,1755,0.000433079,-0.0012494,0.00222221,0.507073,0.612104,0.169361,0.8793606760563379,False,False
wosar2026_e3b_r02,e3b,gpu.ecc_db_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3b_r02,e3b,gpu.ecc_sb_volatile,2101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3b_r02,e3b,gpu.gpu_util_percent,2101,0.0,0.0,0.0,-2.01188,0.0442324,0.0907981,0.13603130050251255,False,False
wosar2026_e3b_r02,e3b,gpu.mem_clock_mhz,2101,0.0,0.0,0.0,-1.73405,0.0829088,0.985491,0.2037604015936255,False,False
wosar2026_e3b_r02,e3b,gpu.mem_util_percent,2101,0.0,0.0,0.0,-2.03532,0.0418182,0.0890912,0.1312448123076923,False,False
wosar2026_e3b_r02,e3b,gpu.power_draw_w,2101,-0.0462176,-0.0653004,-0.0295135,-2.76172,0.00574983,0.157261,0.026260417611940298,True,True
wosar2026_e3b_r02,e3b,gpu.sm_clock_mhz,2101,0.0,0.0,0.0,-1.73405,0.0829088,0.985491,0.2037604015936255,False,False
wosar2026_e3b_r02,e3b,gpu.temperature_c,2101,-0.0560224,-0.0920245,0.0,-2.65486,0.00793424,0.543875,0.034195456901408454,True,False
wosar2026_e3b_r02,e3b,gpu.vram_used_bytes,2101,114331000.0,0.0,155981000.0,3.25923,0.00111715,0.986172,0.006159421621621621,True,False
wosar2026_e3b_r02,e3b,proc.cpu_percent,2033,0.0,0.0,0.0,-1.36773,0.171395,0.103698,0.33946194174757277,False,False
wosar2026_e3b_r02,e3b,proc.involuntary_ctx_switches_rate,2033,0.0,0.0,0.0,-0.228997,0.818871,0.00501047,1.0,False,False
wosar2026_e3b_r02,e3b,proc.io_read_bytes_rate,2033,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3b_r02,e3b,proc.io_read_count_rate,2033,0.0,0.0,0.0,-1.97127,0.0486925,0.0794323,0.14752381188118813,False,False
wosar2026_e3b_r02,e3b,proc.io_write_bytes_rate,2033,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False
wosar2026_e3b_r02,e3b,proc.io_write_count_rate,2033,0.0,0.0,0.0,-1.60679,0.1081,0.0785466,0.23848407194244603,False,False
wosar2026_e3b_r02,e3b,proc.num_fds,2033,0.0,0.0,0.0,-1.56094,0.118538,0.135912,0.2550730105263158,False,False
wosar2026_e3b_r02,e3b,proc.num_threads,2033,0.0,0.0,0.0,-0.613028,0.539858,0.0745332,0.8038761459854014,False,False
wosar2026_e3b_r02,e3b,proc.pss_bytes,2033,106114.0,57344.0,208411.0,4.17277,3.00913e-05,0.99,0.00024706848,True,True
wosar2026_e3b_r02,e3b,proc.rss_bytes,2033,108924.0,58514.3,210833.0,4.17667,2.95808e-05,0.99,0.00024706848,True,True
wosar2026_e3b_r02,e3b,proc.uss_bytes,2033,103331.0,56156.5,206081.0,4.17137,3.0278e-05,0.99,0.00024706848,True,True
wosar2026_e3b_r02,e3b,proc.vms_bytes,2033,126709000.0,5313.73,179400000.0,3.91222,9.14511e-05,0.99,0.0006662865857142856,True,True
wosar2026_e3b_r02,e3b,proc.voluntary_ctx_switches_rate,2033,-1.09275e-06,-2.98242e-06,-1.79485e-08,-2.43682,0.0148172,0.0818389,0.056675790000000004,True,True
wosar2026_e3b_r02,e3b,system.cpu_percent_total,2101,-0.00248963,-0.00857143,0.0,-1.59293,0.111175,0.83081,0.24369184285714285,False,False
wosar2026_e3b_r02,e3b,system.fd_allocated,2101,-1.6,-3.11771,-0.322581,-6.73203,1.67308e-11,0.971302,8.532708e-10,True,True
wosar2026_e3b_r02,e3b,system.load_avg_1m,2101,-0.00454687,-0.01179,0.00229117,-2.4074,0.0160665,0.912439,0.05946133012048193,True,False
